Date,Tm,Opp,Result,MP,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG.1_AVG,FGA.1_AVG,FG%.1_AVG,2P.1_AVG,2PA.1_AVG,2P%.1_AVG,3P.1_AVG,3PA.1_AVG,3P%.1_AVG,FT.1_AVG,FTA.1_AVG,FT%.1_AVG,PTS.1_AVG,FG_players_AVG,FGA_players_AVG,FG%_players_AVG,3P_players_AVG,3PA_players_AVG,3P%_players_AVG,FT_players_AVG,FTA_players_AVG,FT%_players_AVG,ORB_players_AVG,DRB_players_AVG,TRB_players_AVG,AST_players_AVG,STL_players_AVG,BLK_players_AVG,TOV_players_AVG,PF_players_AVG,PTS_players_AVG,+/-_players_AVG,TS%_players_AVG,eFG%_players_AVG,3PAr_players_AVG,FTr_players_AVG,ORB%_players_AVG,DRB%_players_AVG,TRB%_players_AVG,AST%_players_AVG,STL%_players_AVG,BLK%_players_AVG,TOV%_players_AVG,USG%_players_AVG,ORtg_players_AVG,DRtg_players_AVG,BPM_players_AVG,A/T_AVG,FG_AVG_AVG
17/01/2020,CLE,MEM,L 109-113,240,40.6,91.2,0.4452,28.8,56.1,0.5154,11.8,35.1,0.3317,19.1,24,0.8012,112.1,46,91.3,0.5048,33.4,57,0.5889,12.6,34.3,0.3631,17.1,20,0.8523,121.7,4.945916667,10.89728472,0.419137986,1.440576389,4.1900625,0.272313688,2.379395833,2.8995,0.55513384,1.027576389,3.657715278,4.685291667,2.865833333,0.887527778,0.425444444,1.558881944,2.231409722,13.71180556,-4.532291667,0.519308667,0.483583236,0.395396556,0.261416056,4.027438194,15.39108472,9.353183333,15.65213819,1.470511111,1.406619444,13.05281042,20.0043375,104.4863819,119.3613958,-1.211988889,2.001435641,22.57590278
17/01/2020,MEM,CLE,W 113-109,240,42.8,91.7,0.467,30.7,56.8,0.5389,12.1,34.9,0.3454,16.2,21.1,0.7615,113.9,39.9,85.5,0.4662,29.8,55.7,0.5349,10.1,29.8,0.3305,14.8,19,0.7952,104.7,5.091638889,10.65375694,0.470240042,1.386708333,3.888840278,0.289096417,1.8670625,2.4363125,0.559617292,1.542541667,3.582659722,5.125201389,3.079993056,1.007006944,0.5945,1.329013889,1.988722222,13.43704861,5.822208333,0.570435715,0.535159646,0.383018882,0.265744354,5.563201389,15.25771806,10.10215556,15.65990347,1.823555556,1.921140972,9.923310417,20.20754583,118.8701597,108.9248472,-0.298283333,2.667298695,23.24375
17/01/2020,MIA,OKC,W 115-108,240,40.8,90.5,0.4517,27.4,55.6,0.4891,13.4,34.9,0.3995,13.1,16.2,0.8205,108.1,40.7,88.1,0.4625,29.7,55.8,0.5355,11,32.3,0.3389,19.5,24,0.8186,111.9,4.979493056,10.93002778,0.44370734,1.5859375,4.166743056,0.331362701,1.667951389,2.044722222,0.487085361,1.155944444,3.8541875,5.010131944,2.703631944,0.639729167,0.3588125,1.4820625,2.491840278,13.212875,-2.573034722,0.548177931,0.520224826,0.399099354,0.181902549,4.3689125,15.74631389,9.856467361,14.43078611,1.135679167,1.182254861,11.50719861,20.20911806,110.78425,115.2884583,-0.256300694,1.917649358,21.92518056
17/01/2020,OKC,MIA,L 108-115,240,40,87.6,0.4564,28.4,52.9,0.5347,11.6,34.7,0.3376,17.6,22.4,0.7893,109.2,39.5,83.9,0.4705,26.8,48.5,0.5549,12.7,35.4,0.3544,17.1,22.4,0.7401,108.8,4.873326389,10.49009722,0.462411299,1.359736111,4.069541667,0.256220042,2.2750625,2.874416667,0.494136521,0.906736111,3.923145833,4.829881944,3.099097222,0.883972222,0.450604167,1.0263125,2.131986111,13.38145139,0.567527778,0.565872826,0.524246861,0.377413132,0.274946986,3.643001389,16.21773889,9.693786806,16.11943958,1.577345833,1.777827083,8.204659722,20.20839514,115.5457361,114.8764167,0.226158333,3.524323238,22.64500694
17/01/2020,CHI,PHI,L 89-100,240,39.6,87.8,0.4514,28.1,58.7,0.4801,11.5,29.1,0.3974,17.7,24.5,0.7421,108.4,40.8,91.3,0.4479,30.5,60.1,0.5071,10.3,31.2,0.3283,15.2,20.1,0.7574,107.1,4.920680556,10.79927083,0.448093604,1.392652778,3.516222222,0.322875167,2.348604167,3.235798611,0.456082153,1.175027778,4.381993056,5.557020833,2.896583333,0.681256944,0.521847222,1.374243056,2.144201389,13.58261806,0.801527778,0.545116882,0.518434979,0.368950264,0.269396,4.284114583,15.35673611,9.964395833,15.28976042,1.146127778,1.457138889,9.549805556,20.21128819,110.8144583,111.5972778,0.906355556,2.45054168,23.23932639
17/01/2020,PHI,CHI,W 100-89,240,40.3,82.3,0.4897,29.3,51.5,0.5717,11,30.8,0.3614,17.6,22.5,0.7708,109.2,40,88.7,0.4534,27.2,53.7,0.51,12.8,35,0.3609,13.9,18.5,0.7542,106.7,4.551166667,9.208597222,0.502014063,1.253847222,3.468875,0.300409875,2.033013889,2.558722222,0.499325292,1.0331875,3.827868056,4.861055556,2.996534722,0.733805556,0.648131944,1.749041667,1.791423611,12.38919444,1.422888889,0.600311764,0.575347347,0.382973924,0.264483757,4.937783333,15.2278125,10.37997292,16.59281875,1.496709722,2.241491667,14.73949931,20.00193681,115.7354375,111.0821319,0.0307875,1.826640506,21.62872222
17/01/2020,ATL,SAS,W 121-120,240,41.5,92,0.4509,27.1,53.8,0.5043,14.4,38.2,0.379,14.8,20,0.7443,112.2,42.8,89.4,0.479,30.2,56.7,0.5343,12.6,32.7,0.3805,17.1,20.6,0.8198,115.3,4.807284722,10.46643056,0.449212958,1.627166667,4.182381944,0.331597,1.739576389,2.359347222,0.451997771,1.012729167,4.066416667,5.079145833,3.0239375,0.683659722,0.5896875,0.996451389,1.778791667,12.9813125,-1.087520833,0.561526854,0.530193576,0.432857056,0.22125966,3.857413194,16.31202222,9.801182639,16.54041806,1.221580556,1.817779167,8.759865972,20.2084625,114.1338056,117.8425347,-0.005247917,3.303449306,22.35774306
17/01/2020,SAS,ATL,L 120-121,240,41.2,90.7,0.4572,31.9,62.4,0.5173,9.3,28.3,0.3239,19.8,27.7,0.7086,111.5,37.8,89.5,0.4256,25.8,52.3,0.4915,12,37.2,0.3237,15.4,19.5,0.7831,103,4.907972222,10.72136806,0.449775076,1.099388889,3.310138889,0.265326597,2.477798611,3.411472222,0.495338021,1.357777778,4.338138889,5.695916667,2.730375,0.994513889,0.556902778,1.445868056,2.118569444,13.39313194,4.151631944,0.533511306,0.499302333,0.31730534,0.316280549,4.7214125,16.43023611,10.59258194,14.94793958,1.700386806,2.046302778,10.78862639,20.00385,107.8139514,101.3935347,0.189667361,2.336829027,23.37084028
17/01/2020,TOR,WAS,W 140-111,240,40.9,87.4,0.4685,31.5,56.8,0.5538,9.4,30.6,0.3062,21.8,29,0.7451,113,39.8,90,0.4447,30.4,63.6,0.4816,9.4,26.4,0.3521,18.6,25.7,0.722,107.6,4.771083333,10.13840972,0.468194889,1.126527778,3.545277778,0.247006,2.629347222,3.437055556,0.572755715,1.197527778,4.051145833,5.248673611,2.5098125,0.853930556,0.537722222,1.571666667,2.230388889,13.29804167,4.066729167,0.551605319,0.519432069,0.347991076,0.420438319,4.978898611,15.27337153,10.29931319,13.35398472,1.587734722,1.513486111,12.24004236,19.99735556,109.9503819,107.6245208,-0.476845139,1.711561277,22.44818056
17/01/2020,WAS,TOR,L 111-140,240,37,82.9,0.446,25.3,47.5,0.5352,11.7,35.4,0.328,17.6,22.4,0.7869,103.3,39.7,88.8,0.4496,26.3,52.5,0.4996,13.4,36.3,0.3776,14.3,18.6,0.7791,107.1,4.5474375,10.06211806,0.449093104,1.524659722,4.324618056,0.271633354,2.244847222,2.835555556,0.479805722,0.981666667,3.972548611,4.954215278,2.969236111,0.883347222,0.619923611,1.876645833,1.854951389,12.86438194,-0.955034722,0.559153292,0.514969785,0.412129514,0.306727424,4.029911111,15.26786597,9.823411806,16.34731181,1.507525,2.179478472,14.93770208,20.20620417,105.1213889,111.5190625,-0.132870833,1.635462325,22.29110417
16/01/2020,DEN,GSW,W 134-131 (OT),265,41.8,88.9,0.4707,29,52.2,0.5617,12.8,36.7,0.3511,17.3,21.8,0.7864,113.7,37.1,88.8,0.4173,26.4,58.5,0.4511,10.7,30.3,0.3486,17.3,22.4,0.7679,102.2,4.675638889,9.702583333,0.472852486,1.438055556,4.017076389,0.317885708,1.9955625,2.5316875,0.578180104,1.083951389,4.236229167,5.320180556,2.891430556,0.960111111,0.53325,1.696597222,1.998138889,12.78489583,7.192131944,0.585611333,0.549458417,0.436455944,0.244349049,4.856418056,16.1208125,10.81643403,16.4343625,1.804809028,1.671511806,12.72155,20.20233264,114.9784792,102.7118056,0.570041667,1.96961831,22.48986806
16/01/2020,GSW,DEN,L 131-134 (OT),265,41.4,83.7,0.4933,29.6,51.8,0.5677,11.8,31.9,0.3704,17.5,23.4,0.7408,112.1,42.2,87.3,0.4843,33.7,59.1,0.5718,8.5,28.2,0.3083,19.9,25.5,0.7671,112.8,5.112972222,10.02919444,0.481476618,1.463972222,3.771784722,0.29693275,2.116826389,2.797409722,0.466868674,1.092291667,3.637305556,4.729597222,3.140284722,0.686472222,0.524965278,1.571069444,2.403375,13.80674306,-0.048173611,0.575247069,0.554106139,0.409901972,0.300140292,4.813163194,15.36756667,10.12355833,16.41859097,1.170632639,1.626688889,11.48434167,20.00069583,118.3248194,117.5608819,0.100444444,2.099617882,22.8880625
16/01/2020,LAC,ORL,W 122-95,240,38.1,86.8,0.4391,27.5,52.7,0.523,10.6,34.1,0.3117,14.5,18.9,0.7554,101.3,38.2,88,0.4335,28.1,57.5,0.4873,10.1,30.5,0.3289,20.2,25.9,0.7767,106.7,4.329645833,9.668479167,0.442152521,1.223541667,3.786138889,0.231176625,1.693319444,2.209541667,0.431978174,1.136798611,4.108833333,5.245631944,2.723527778,0.823451389,0.438375,1.825881944,1.948791667,11.57615278,-2.346583333,0.530572458,0.501633667,0.390076486,0.238086563,4.505906944,15.54896528,10.10248403,15.31687778,1.441136806,1.449322917,14.48369236,20.00065417,101.1992778,108.3170903,-1.056518056,1.604463637,20.80713889
16/01/2020,ORL,LAC,L 95-122,240,41.2,89.7,0.4607,29.6,56.6,0.5216,11.6,33.1,0.3591,19.2,25.4,0.7652,113.2,41.8,89.2,0.4693,30.4,56.4,0.5407,11.4,32.8,0.3508,20.1,25,0.8021,115.1,4.728215278,10.22079167,0.453687014,1.393138889,3.853493056,0.284547403,2.299076389,3.005708333,0.503216806,1.097222222,3.777416667,4.874638889,2.822590278,0.932430556,0.487604167,1.404881944,2.445895833,13.14864583,-0.202645833,0.543932375,0.514260604,0.377388667,0.294039618,4.51636875,14.74636736,9.6212625,15.51646042,1.653222917,1.620695139,11.09280903,20.00211319,110.9011875,115.0951875,0.356563889,2.088173358,22.26590972
16/01/2020,BOS,MIL,L 123-128,240,37.5,93.6,0.4016,24.1,55.7,0.4319,13.4,37.9,0.3548,15.9,19.9,0.7786,104.3,43,91.2,0.4727,30.6,53.5,0.575,12.4,37.7,0.331,18.3,23.8,0.7665,116.7,4.097743056,9.946166667,0.401342257,1.501194444,4.015895833,0.298117167,1.694006944,2.061506944,0.547674229,0.957305556,3.983548611,4.940854167,2.450006944,0.899652778,0.432930556,1.354069444,2.144111111,11.3906875,-5.720875,0.503404826,0.468517201,0.397879812,0.226109917,3.424130556,16.16195208,9.334828472,15.23874306,1.580370833,1.497543056,10.80745,20.0024875,100.4212153,111.9969097,-0.969663194,1.879855052,20.11413194
16/01/2020,MIL,BOS,W 128-123,240,40.5,86.1,0.4728,29.1,53.5,0.5452,11.4,32.6,0.3479,15,20.8,0.7122,107.4,40.2,88.8,0.4525,30,58.3,0.5124,10.2,30.5,0.339,18.2,22.7,0.8067,108.8,4.848777778,10.2210625,0.456900771,1.413534722,3.871569444,0.289391965,1.871263889,2.5808125,0.429686236,0.974020833,3.832659722,4.806680556,3.033729167,0.927847222,0.550027778,1.798958333,2.198,12.98235417,-0.224277778,0.540211861,0.518200118,0.367291368,0.254197014,4.245804167,15.00906528,9.766811111,15.46323681,1.546720139,1.789790972,13.44921597,19.99489583,105.0056875,110.3190486,0.098530556,1.735993288,22.30063889
16/01/2020,NOP,UTA,W 138-132 (OT),265,39.7,89.1,0.4456,30,60,0.5012,9.7,29.1,0.3311,15.1,19,0.7936,104.2,43.8,86,0.5094,29.7,50.9,0.587,14.1,35.1,0.4007,14.9,19.6,0.7598,116.6,4.588805556,10.46622917,0.454564257,1.187645833,3.4769375,0.289895736,1.867354167,2.331722222,0.515421507,1.352118056,3.546236111,4.898354167,2.421180556,0.684701389,0.407763889,1.302756944,1.865638889,12.23261111,-6.648625,0.540175715,0.508250521,0.31992584,0.243573847,4.8345125,15.58399306,9.817084028,13.63264236,1.2474125,1.441104861,9.73791875,19.99854028,110.7911528,122.9100556,-1.306688194,2.128958155,20.64461111
16/01/2020,UTA,NOP,L 132-138 (OT),265,42.1,91,0.4627,30.2,60,0.5059,11.9,31,0.3874,18.4,23.8,0.7681,114.5,43.7,94.4,0.4641,28.8,54.9,0.5293,14.9,39.5,0.3769,16,20.9,0.7675,118.3,5.024215278,10.60592361,0.458576833,1.429576389,3.627652778,0.308725972,2.247270833,2.885472222,0.518477069,1.118118056,3.969444444,5.0875625,2.806923611,1.077756944,0.330819444,1.531173611,2.149111111,13.72527778,-2.345444444,0.560290201,0.527202243,0.361566625,0.259476292,4.416750694,15.04607292,9.808719444,14.99661875,1.802634028,1.185348611,11.97142569,20.20496875,112.1896181,117.1158264,-0.584354167,2.081187498,23.02834028
16/01/2020,NYK,PHO,L 98-121,240,40.4,88.9,0.455,28.8,55.5,0.5233,11.6,33.4,0.3452,18,23.8,0.7585,110.4,40.2,84.9,0.4735,32,58.6,0.5523,8.2,26.3,0.314,19.6,24.1,0.8114,108.2,5.073493056,11.08818056,0.444468722,1.427215278,4.121298611,0.262435681,2.4109375,3.168145833,0.525470722,1.163875,4.060833333,5.224708333,2.753256944,0.859819444,0.580791667,1.608708333,2.368375,13.98513889,2.148979167,0.54250509,0.506178576,0.361536743,0.284939111,4.302752778,15.48029444,9.7740125,14.32668889,1.384256944,1.7833625,11.57894931,20.00467569,108.9894514,109.4743819,0.068079861,1.848355657,23.40371528
16/01/2020,PHO,NYK,W 121-98,240,40.3,86.9,0.4645,26.2,51.4,0.5126,14.1,35.5,0.4028,20,26.5,0.7367,114.7,41.8,93.5,0.4492,32.4,63.9,0.5102,9.4,29.6,0.3178,16,22.3,0.7276,109,4.5608125,9.769034722,0.452309486,1.571034722,3.886583333,0.316109806,2.267833333,3.015055556,0.481312701,0.991354167,4.152180556,5.143534722,2.853118056,0.688743056,0.518423611,1.480361111,2.034520833,12.96049306,3.291784722,0.569898097,0.534873194,0.412225944,0.345974313,4.071855556,15.26765486,9.959398611,15.71281042,1.238780556,1.614573611,10.80705417,19.99742222,112.6176319,107.6943472,-0.007638889,2.112508569,22.1643125
15/01/2020,BOS,DET,L 103-116,240,43,89.6,0.4799,32.8,63,0.5251,10.2,26.6,0.377,16.9,21.5,0.794,113.1,39.4,87.6,0.4493,29.1,57.9,0.5099,10.3,29.7,0.3416,18.9,25.3,0.7501,108,5.119583333,10.653125,0.496488389,1.156847222,3.054944444,0.308241174,2.073458333,2.583208333,0.559631708,1.315854167,4.123833333,5.4396875,2.826069444,0.898423611,0.807256944,1.595534722,2.136208333,13.46947222,3.284055556,0.600445826,0.561244,0.329490069,0.270420604,5.156780556,15.71913889,10.53335833,14.93952083,1.682265972,2.627909722,13.72953681,20.41356875,116.3119514,110.3487014,-0.312324306,1.845320323,23.44090972
15/01/2020,DET,BOS,W 116-103,240,40.2,86.8,0.4643,29.1,55.1,0.5256,11.1,31.7,0.3495,16,21.8,0.7286,107.5,41,90,0.4547,30.3,58.3,0.5178,10.7,31.7,0.3419,18.7,22.6,0.8362,111.4,4.799111111,10.37488889,0.453567417,1.387638889,3.827270833,0.291854438,1.9524375,2.619090278,0.447581535,1.016076389,3.825083333,4.841159722,2.898263889,0.892430556,0.525104167,1.787888889,2.162541667,12.93829861,-1.944069444,0.538290257,0.513547951,0.355099493,0.26133841,4.390974306,15.0555375,9.834913889,15.07607361,1.513573611,1.754528472,13.36615417,19.99450139,105.0954583,112.1459028,-0.230263889,1.650473941,22.09525694
15/01/2020,CHI,WAS,W 115-106,240,41.2,87.5,0.4714,31.3,55.9,0.5632,9.9,31.6,0.309,22.4,29.4,0.7577,114.7,39.9,91.3,0.4392,30.9,65.2,0.4772,9,26.1,0.3406,18.4,25.8,0.7116,107.2,4.741270833,9.987354167,0.481659174,1.149270833,3.539631944,0.253918903,2.674131944,3.461208333,0.589554778,1.216854167,4.052006944,5.268861111,2.510180556,0.79225,0.522055556,1.561916667,2.233048611,13.30594444,4.7636875,0.570602729,0.537331333,0.352567674,0.430317312,5.165156944,14.96788681,10.30445347,13.58303403,1.466717361,1.468972222,12.0888375,19.99711528,113.1191944,107.3687778,-0.278114583,1.726105436,22.39929167
15/01/2020,WAS,CHI,L 106-115,240,40.5,82.5,0.491,29.6,51.8,0.5744,10.9,30.7,0.3592,17,22.2,0.7552,108.9,39.2,89,0.4426,26.5,54.1,0.4914,12.7,34.9,0.3592,13.6,17.8,0.766,104.7,4.675472222,9.408638889,0.499817889,1.2786875,3.525409722,0.292001528,2.012145833,2.58625,0.489402924,1.042041667,4.022256944,5.064298611,3.024465278,0.780895833,0.737277778,1.744326389,1.803041667,12.64177778,2.302618056,0.594295049,0.569839299,0.382536563,0.260577708,4.872715972,15.20590278,10.40733819,16.30718889,1.541060417,2.496468056,14.61273681,20.00465,114.7804236,109.2427847,0.308294444,1.849157214,22.24871528
15/01/2020,CHO,DEN,L 86-100,240,42.2,84.6,0.4982,29.8,51.9,0.5709,12.4,32.7,0.378,17.9,23.2,0.7837,114.7,42.1,88.6,0.4764,33.3,59.5,0.5604,8.8,29.1,0.3086,19.8,24.8,0.7849,112.8,5.2310625,10.22686111,0.482993549,1.522208333,3.870111111,0.300413389,2.181611111,2.814097222,0.497783604,1.167020833,3.786888889,4.953909722,3.087451389,0.757541667,0.536923611,1.601854167,2.255194444,14.16594444,1.760083333,0.579802583,0.557000882,0.410482958,0.28791659,5.105890278,15.02550625,10.22993958,15.75438264,1.272899306,1.573171528,11.66954653,20.00163333,120.4605347,117.381625,0.5177,2.036935831,23.50177083
15/01/2020,DEN,CHO,W 100-86,240,42.9,88.7,0.485,30.7,53.6,0.575,12.2,35.1,0.3454,12.7,17,0.7617,110.7,37.8,85.9,0.441,26.5,52.6,0.5024,11.3,33.3,0.3406,17.1,22.4,0.7575,104,5.334256944,10.88765278,0.497688069,1.532159722,4.207388889,0.310390854,1.5725625,2.124708333,0.453935743,1.386673611,4.139368056,5.526041667,3.387,0.918625,0.618895833,1.554236111,2.326125,13.77323611,4.907361111,0.587401396,0.567859667,0.407838278,0.235437542,5.375270139,15.70828542,10.65799236,16.40073403,1.589203472,2.005446528,12.09012431,20.62302292,118.3585417,111.5887639,0.071263889,2.310984137,24.22379861
15/01/2020,HOU,POR,L 107-117,240,43.5,92,0.4745,29.4,56.6,0.5251,14.1,35.4,0.4034,15.1,20.5,0.7295,116.2,40.2,90.2,0.4475,27.9,56,0.4999,12.3,34.2,0.3564,16.9,21.7,0.7788,109.6,5.115708333,10.643625,0.470322125,1.665923611,4.061201389,0.321321132,1.913215278,2.523916667,0.463186785,1.115736111,4.071840278,5.187576389,3.112847222,0.6173125,0.508208333,1.1135625,2.145791667,13.81055556,4.289236111,0.566916139,0.54891434,0.395599194,0.227327889,5.059193056,15.80586528,10.55024167,15.32232014,1.060063194,1.828052778,8.779315972,20.00749444,118.9370764,112.3545278,0.506844444,2.930887358,23.2365
15/01/2020,POR,HOU,W 117-107,240,42,93.6,0.4501,31.1,58.2,0.535,10.9,35.4,0.3048,16.6,22.1,0.7441,111.5,40.8,90.4,0.4531,26.5,49.2,0.5403,14.3,41.2,0.3515,18.9,24.6,0.7688,114.8,5.015361111,10.93746528,0.442454271,1.317729167,3.977972222,0.260215132,2.0025625,2.637083333,0.490546458,1.279513889,4.133229167,5.412743056,3.167173611,0.865527778,0.6614375,1.510194444,2.056430556,13.35101389,-0.477666667,0.528047375,0.500401792,0.382535806,0.249136076,4.80515625,15.30401667,10.05112361,16.04091111,1.42573125,2.281406944,11.56328194,19.99596319,106.4291181,112.5437222,-0.211948611,2.250209568,23.45789583
15/01/2020,LAL,ORL,L 118-119,240,36.8,85.8,0.4298,26.7,52.6,0.5102,10.1,33.2,0.3067,15.5,19.9,0.7728,99.2,37.6,87.4,0.4298,27.5,56.5,0.4854,10.1,30.9,0.3237,19.3,25.3,0.7583,104.6,4.312729167,9.797388889,0.427380472,1.2035,3.7456875,0.233628583,1.807944444,2.336368056,0.457567993,1.100347222,4.252104167,5.352451389,2.624034722,0.905659722,0.432951389,1.846763889,2.053263889,11.63690278,-2.286847222,0.514138826,0.481896986,0.377734319,0.260859354,4.2752,15.67553333,10.07271042,15.27537222,1.501429167,1.3766875,14.13973958,20.00229653,99.04719444,106.5050833,-0.981049306,1.526366541,20.952
15/01/2020,ORL,LAL,W 119-118,240,38.8,89.4,0.4336,29.2,59.1,0.4906,9.6,30.3,0.3131,18.3,23.8,0.7743,105.5,43.9,89.1,0.4932,32.7,59.2,0.5522,11.2,29.9,0.376,19.7,25.3,0.7815,118.7,4.587673611,10.48093056,0.430612563,1.120875,3.466027778,0.235968611,2.378611111,2.947916667,0.524668799,1.213069444,3.809319444,5.022388889,2.4568125,0.727840278,0.613597222,1.668222222,2.275319444,12.67483333,-6.923680556,0.526515486,0.484326035,0.348576896,0.277852389,4.571913889,15.29810833,9.683398611,14.19612986,1.277585417,1.704146528,11.74609722,20.00476042,104.2655764,118.7391181,-0.887594444,1.6233266,21.49547222
15/01/2020,MIA,SAS,W 106-100,240,41.9,92.8,0.4512,27.7,54.9,0.5051,14.2,37.9,0.377,15.1,20.3,0.753,113.1,44.9,89.4,0.5026,31.8,57.6,0.5517,13.1,31.8,0.4127,16.9,20.5,0.8112,119.8,4.750708333,10.34504167,0.449093785,1.576138889,4.087840278,0.324899014,1.756236111,2.367555556,0.462436688,1.016472222,3.796298611,4.812770833,2.973243056,0.688756944,0.519111111,1.030805556,1.781361111,12.83379167,-3.003854167,0.561462188,0.529852861,0.429498632,0.222336389,3.900828472,16.27887083,9.573629861,16.40685625,1.272961111,1.638905556,8.983822917,20.20863681,113.7611528,121.3992847,-0.482233333,3.176911534,21.82767361
15/01/2020,SAS,MIA,L 100-106,240,40,87.7,0.4559,28.2,52.7,0.5329,11.8,35,0.3406,17.8,22.7,0.7871,109.6,39.1,84.1,0.465,27.2,50.2,0.548,11.9,33.9,0.3479,18.8,23.8,0.7752,108.9,4.937173611,10.68569444,0.460835465,1.420458333,4.206555556,0.263221451,2.313125,2.939916667,0.512144604,0.962979167,4.044729167,5.007708333,3.081673611,0.913326389,0.5081875,1.094354167,2.189173611,13.60793056,0.73125,0.566814431,0.524731326,0.386445931,0.274154757,3.765445139,16.04705,9.672011111,15.69712431,1.610049306,1.796361806,8.43050625,20.2087625,115.7612569,114.4518611,0.2834125,3.405805641,23.11882639
15/01/2020,IND,MIN,W 104-99,240,39.3,90,0.4395,29.6,57.9,0.5144,9.7,32.1,0.29,20,26.1,0.772,108.3,38.8,94.7,0.4109,25.8,53.1,0.4871,13,41.6,0.3154,17.1,23.4,0.7314,107.7,4.643895833,10.78658333,0.452599799,1.166069444,3.783020833,0.238800854,2.384083333,3.096618056,0.598838688,1.279243056,4.845444444,6.1246875,2.359506944,0.841888889,0.630569444,1.882597222,2.232777778,12.83794444,0.534944444,0.552541542,0.505454743,0.359520736,0.318747125,4.843749306,15.83178958,10.72628958,13.66421806,1.468150694,2.299079861,14.08012569,20.61110764,109.2799792,106.4671528,-1.122554861,1.364868877,22.79459722
15/01/2020,MIN,IND,L 99-104,240,40.5,86.7,0.4683,28.6,51.7,0.5525,11.9,35,0.3316,18.2,21.6,0.8412,111.1,41.1,86.8,0.4736,30,58,0.5185,11.1,28.8,0.3837,17.9,23.1,0.7643,111.2,5.027930556,10.59738889,0.458706396,1.469604167,4.288784722,0.245445681,2.366569444,2.800590278,0.508104847,1.150875,4.2848125,5.4356875,3.072506944,0.766444444,0.439020833,1.574944444,2.159076389,13.89203472,-0.359145833,0.558325354,0.521572917,0.396745333,0.282966451,4.663766667,16.08252153,10.60335833,15.41730764,1.250869444,1.355071528,11.15880694,20.20935486,114.6779514,117.0604236,0.136816667,2.013723882,23.60569444
15/01/2020,OKC,TOR,L 121-130,240,37.2,83.9,0.4428,25.3,48.5,0.5233,11.9,35.4,0.3328,16.9,22.4,0.7519,103.2,38.8,89.7,0.4341,25.8,52.1,0.4951,13,37.6,0.3495,15,19.5,0.7808,105.6,4.639270833,10.34865278,0.449253507,1.546763889,4.345875,0.269698375,2.131840278,2.831986111,0.489530076,1.1100625,4.152534722,5.262597222,2.979,0.796152778,0.697388889,1.806402778,1.964763889,12.95714583,-0.214895833,0.558936319,0.517138722,0.415391139,0.305059417,4.363750694,15.18582292,9.943829167,16.60841111,1.389864583,2.402758333,14.40205417,20.41574306,107.2027778,111.4185069,0.037036806,1.725166558,22.69228472
15/01/2020,TOR,OKC,W 130-121,240,39.8,92.1,0.4321,27.2,56,0.4818,12.6,36.1,0.3618,13.1,16.5,0.8083,105.3,40.4,88.5,0.4568,30.5,57.3,0.533,9.9,31.2,0.3169,19.5,25.1,0.7849,110.2,4.899513889,11.22504861,0.432440326,1.514701389,4.384958333,0.296840021,1.651583333,2.085902778,0.44644775,1.303986111,3.966472222,5.270458333,2.682465278,0.568708333,0.396597222,1.468652778,2.533784722,12.9653125,-2.876819444,0.530481889,0.503113354,0.406423424,0.193060785,4.726600694,15.71334514,9.939575,14.55286042,1.056816667,1.288330556,11.16324722,20.41851458,109.0473056,114.7636042,-0.544678472,1.91989058,21.88354167
15/01/2020,BRK,PHI,L 106-117,240,40.1,87.5,0.4589,28.8,57.9,0.4993,11.3,29.6,0.3827,17.2,23.3,0.7543,108.7,41.5,92,0.4515,31.1,60.8,0.51,10.4,31.2,0.3316,14.5,18.7,0.7752,107.9,4.920145833,10.65074306,0.4532655,1.366708333,3.541,0.316858479,2.242631944,3.0268125,0.464349819,1.125868056,4.260701389,5.386569444,2.963166667,0.669673611,0.517048611,1.342118056,2.046055556,13.44963194,0.672930556,0.554057049,0.52615216,0.38300241,0.253362479,4.141115278,15.08332361,9.788741667,15.50984792,1.151288889,1.45395625,9.776536806,20.21158403,111.8371597,112.9782014,0.756045139,2.536912518,22.98609028
15/01/2020,PHI,BRK,W 117-106,240,40.7,93,0.4395,28.6,56.9,0.5032,12.1,36.1,0.3343,16.2,21.2,0.7694,109.7,37.5,88.1,0.4272,25.7,49.9,0.508,11.8,38.2,0.3147,16.4,23.3,0.705,103.2,5.052826389,11.1735625,0.443552771,1.504826389,4.261333333,0.292695021,2.065541667,2.682284722,0.485275764,1.181875,4.562472222,5.744347222,2.492756944,0.979944444,0.537673611,1.426243056,2.246215278,13.67602083,4.708868056,0.530199319,0.505309896,0.397517264,0.279792924,4.189358333,16.28338056,10.14189722,13.62961736,1.747536806,1.824122222,10.34140278,20.41370278,108.0630764,103.6379306,0.495347917,2.077886045,23.43074306
